wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
2,2,0,3,3,0,1,0,1,0,13,0,0,0.6666667,0.75,0,0,5,1,0.5,0
1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,0,0,0
14,1,0,20,72,41,6,0,6,0.6993007,723,1,3,0,0.24285714,0,0,49.857143,4,1.2142857,0
4,1,0,2,7,0,1,0,4,0.75,33,0.5,4,0,1,0,0,6.25,1,0.75,0
3,1,0,3,5,1,1,0,2,0.5,25,0,2,0,0.5,0,0,6.6666665,1,0.6666667,0
4,5,0,2,13,0,0,0,4,0,58,1,0,0.9577465,0.625,1,1,13.25,1,0.75,0
7,1,0,0,8,21,0,0,7,1.1666666,20,0,0,0,0.42857143,0,0,1.5714285,1,0.85714287,0
28,2,0,12,93,172,4,0,22,0.7758285,1410,0.42105263,11,0.2972973,0.17171717,0,0,48.67857,17,3.7142856,1
10,1,0,6,34,27,2,0,6,0.7962963,287,1,2,0,0.3148148,0,0,27.1,4,1.2,0
2,1,0,2,4,0,1,0,1,0.5,19,0,2,0,0.75,0,0,7.5,1,0.5,0
4,2,0,2,12,0,1,0,4,0,105,1,0,0.84615386,0.55,0,0,24.5,1,0.5,0
3,3,0,4,7,3,1,0,3,1.5,17,1,0,0.93333334,0.5555556,1,1,4.3333335,1,0.6666667,0
2,1,0,2,3,1,2,0,0,2,10,0,1,0,0.75,0,0,3,0,0,0
1,1,0,0,2,0,0,0,1,2,14,0,0,0,1,0,0,3,0,0,0
6,2,0,6,19,1,0,0,5,0.8,87,1,0,0.9111111,0.7,0,0,13.333333,1,0.6666667,0
46,1,0,33,78,787,28,0,44,0.9037037,696,0.9444444,4,0,0.11794872,0,0,13.73913,18,1.8478261,0
3,2,0,6,27,1,1,0,2,0,200,1,1,0.9459459,0.5833333,1,1,65,1,0.6666667,0
1,1,0,5,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,1,5,0,1,0,1,0.33333334,30,0,1,0,0.625,0,0,12.5,1,0.5,0
2,2,0,9,18,0,1,0,1,0.5,105,1,2,0.9722222,0.6666667,1,1,50.5,1,0.5,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,0
3,1,0,1,4,3,1,0,2,2,10,0,0,0,1,0,0,2.3333333,1,0.6666667,0
8,2,0,3,15,0,2,0,8,0.5714286,125,1,0,0.6315789,0.6875,0,0,14.25,6,1.5,0
1,1,3,4,2,0,4,0,0,2,12,0,0,0,1,0,0,9,0,0,0
4,2,0,9,18,0,2,0,4,0,507,1,0,0.6666667,0.5,1,1,125.25,3,0.75,0
5,1,0,16,32,0,5,0,2,0.6666667,172,1,2,0,0.34285715,0,0,32.2,2,1,0
90,1,0,26,158,3537,11,0,81,0.9603562,1560,0.9245283,5,0,0.1755618,0,0,15.744445,8,1.3222222,0
14,1,0,29,14,91,26,0,14,2,14,0,0,0,0.21428572,0,0,0,1,1,0
25,2,0,12,50,300,6,0,25,2,114,0,0,0.52,0.185,1,6,3.56,1,0.96,0
2,3,0,1,5,0,1,0,1,0,15,0,1,0.95238096,0.6666667,2,2,6,1,0.5,0
3,2,0,2,10,0,2,0,2,0.5,38,0.5,1,0.33333334,0.5833333,0,0,11,1,0.6666667,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,4,1,1,0,1,2,10,0,0,0,1,0,0,4,1,0.5,0
2,1,0,1,17,0,1,0,1,0.5,73,0,1,0,0.6666667,0,0,34.5,2,1,0
33,1,0,3,74,0,2,0,26,0.6041667,764,1,1,0,0.23232323,0,0,22.060606,4,1.6666666,0
21,1,0,1,22,210,0,0,21,1.05,47,0,0,0,0.30612245,0,0,0.14285715,1,0.95238096,0
1,1,0,35,1,0,34,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,2,0,6,21,1,1,0,1,0.75,118,0.5,1,0.9459459,0.42857143,1,1,37.666668,5,2,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
23,2,0,5,31,175,0,0,21,0.8272727,189,1,0,0.29032257,0.6956522,0,0,6.7826085,5,1.1304348,0
3,3,0,5,6,3,0,0,3,1.5,19,1,0,0.96,0.5,1,1,5,1,0.6666667,0
3,4,0,109,6,3,109,0,3,2,16,0,0,1,0.7777778,0,0,4.3333335,0,0,0
1,1,0,10,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,4,7,0,1,0,4,0.5,47,1,2,0,0.4375,0,0,10.25,2,1,0
8,5,0,2,16,0,0,0,8,0.5714286,107,1,0,0.9066667,0.6875,1,1,12,1,0.875,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,6,11,6,1,0,2,2,166,0,0,0,0.55,0,0,40.5,2,1,0
1,1,0,1,2,0,1,0,0,2,20,0,1,0,1,0,0,15,0,0,0
6,1,0,3,27,9,1,0,2,0.7714286,140,1,0,0,0.25,0,0,21.166666,1,0.6666667,0
8,2,0,8,52,0,1,0,4,0.6666667,398,0.16666667,1,0.87234044,0.30357143,2,6,48,1,0.75,0
5,1,0,0,6,2,0,0,5,0.96428573,39,0.5714286,0,0,0.4,0,0,5.4,1,0.8,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,1
2,2,0,8,14,0,1,0,1,0,57,0.6666667,3,0.9722222,0.625,1,1,26,1,0.5,0
50,1,6,29,164,909,6,0,41,0.9272405,2168,1,5,0,0.09022556,0,0,41.9,62,3.04,0
6,1,0,2,18,9,1,0,4,0.7,1355,0.5,1,0,0.25,0,0,224.5,15,4.1666665,0
6,1,0,0,7,15,0,0,6,2,9,0,0,0,0.33333334,0,0,0.5,1,0.8333333,0
2,2,0,5,11,1,1,0,2,2,44,0,0,0.9166667,0.6666667,0,0,21,1,0.5,0
7,1,0,10,29,15,1,0,4,0.33333334,365,0,1,0,0.4047619,0,0,50.57143,11,3.4285715,0
6,3,0,4,45,0,0,0,4,0.2,379,1,0,0.82758623,0.625,2,5,61.166668,1,0.8333333,0
30,2,0,11,66,311,1,0,18,0.87643677,640,1,1,0.6315789,0.43965518,2,7,19.933332,7,1.8666667,0
8,1,0,5,38,6,4,0,8,0.51428574,401,1,0,0,0.5416667,0,0,48.5,12,3.5,0
14,1,2,14,45,33,3,0,13,0.7802198,293,1,3,0,0.34615386,0,0,19.428572,8,1.3571428,0
9,1,0,5,16,0,4,0,9,0.5833333,99,1,0,0,0.4814815,0,0,9.666667,2,1,0
10,2,0,10,30,35,2,0,9,0.8888889,164,0.6,0,0.9230769,0.325,2,2,14.9,1,0.9,1
8,2,0,0,20,0,0,0,8,0,223,1,1,0.5,0.65625,0,0,26.625,5,1.625,0
15,1,0,6,59,0,1,0,8,0.4642857,915,1,2,0,0.2857143,0,0,59.6,20,2.3333333,0
30,2,0,48,180,263,1,0,17,0.8456486,2215,1,8,0.37777779,0.15086207,1,2,72.13333,4,1.1666666,0
4,1,0,2,5,0,1,0,1,0,22,0,0,0,0.5,0,0,4.25,1,0.5,0
6,1,0,2,21,1,1,0,5,0.55,98,0,1,0,0.44444445,0,0,14.666667,2,1,0
2,1,0,2,4,0,1,0,1,0,25,0.6666667,1,0,0.625,0,0,10,1,0.5,0
3,2,0,5,8,3,0,0,2,1,27,1,0,0.97619045,1,0,0,7.6666665,1,0.33333334,0
0,1,0,8,0,0,8,0,0,2,57,0,0,0,0,0,0,0,0,0,0
11,3,0,4,27,55,0,0,8,2,145,0,0,0.72727275,0.375,1,1,12.181818,1,0.8181818,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,3,0,14,6,3,10,0,3,2,24,0,0,0.98,0.6111111,0,0,7,1,0.33333334,0
3,1,0,5,18,3,1,0,2,2,104,0,0,0,0.5,0,0,33.666668,4,1.6666666,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
55,1,0,1,56,1485,1,0,54,1.0185186,329,0,0,0,0.5,0,0,3.909091,1,0.9818182,0
31,2,0,16,64,447,10,0,31,0.93333334,216,1,0,0.4642857,0.18145162,1,7,5.935484,3,1.1935484,0
2,1,0,2,5,0,1,0,1,0,20,0,1,0,0.75,0,0,8.5,1,0.5,0
14,2,0,11,59,59,0,0,12,0.8717949,510,1,0,0.48,0.45238096,1,5,35,7,1.4285715,0
12,1,0,14,38,14,7,0,11,0.6727273,158,1,3,0,0.25974026,0,0,11.75,1,0.75,0
5,1,0,8,20,0,5,0,2,0.4375,125,0.75,1,0,0.46666667,0,0,23.2,4,1.8,0
80,2,0,28,231,2670,8,0,74,0.9311709,2501,1,4,0.46938777,0.108499095,1,2,29.8625,5,1.325,4
4,1,0,3,20,0,3,0,4,0.6666667,78,0.5,0,0,0.5833333,0,0,18,3,1,0
4,1,0,2,9,0,1,0,2,0.25,91,0,1,0,0.625,0,0,20.75,5,2,0
4,1,3,5,5,6,4,0,1,2,14,0,0,0,0.625,0,0,2.5,1,0.5,0
3,1,1,6,6,3,1,0,2,2,16,0,0,0,0.6666667,0,0,4.3333335,1,0.6666667,0
17,1,0,11,39,86,1,0,3,0.7578125,594,1,3,0,0.3125,0,0,33.47059,14,3.6470587,1
4,1,0,3,10,4,0,0,3,1,43,0.5,0,0,0.53333336,0,0,9.25,1,0.5,0
58,1,0,20,133,0,15,0,56,0.04385965,1008,1,2,0,0.25614035,0,0,16.344828,4,2.1034484,0
3,3,0,4,7,3,1,0,3,1.5,17,1,0,0.93333334,0.5555556,1,1,4.3333335,1,0.6666667,0
2,2,0,6,25,0,1,0,1,0,189,0.5,1,0.9722222,0.6666667,1,1,92.5,1,0.5,0
10,1,0,0,11,45,0,0,10,2,13,0,0,0,0.375,0,0,0.3,1,0.9,0
10,2,0,4,27,3,1,0,10,0.4,245,1,1,0.73333335,0.4,1,2,23,3,0.6,0
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0
6,1,0,6,17,9,6,0,5,0.6,150,1,0,0,0.2,0,0,23.5,1,0.6666667,0
35,1,0,31,87,493,18,0,33,0.96675193,573,0.6956522,7,0,0.14215687,0,0,14.714286,21,1.5714285,0
1,1,0,1,2,0,1,0,0,2,12,0,3,0,1,0,0,6,0,0,0
3,1,0,3,14,1,1,0,1,0,67,0,1,0,0.6666667,0,0,21,3,1,0
3,1,0,1,4,0,1,0,3,0.6666667,24,0.6666667,2,0,0.5,0,0,6,1,0.6666667,0
6,1,0,2,22,0,0,0,5,0.6666667,161,1,1,0,0.44444445,0,0,25.333334,8,2,0
9,1,0,3,21,22,2,0,7,0.91346157,205,0.6923077,1,0,0.1875,0,0,20.333334,3,1.1111112,0
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.6666667,0,0,5,1,0.6666667,0
38,1,0,7,85,0,5,0,36,0.067567565,540,1,2,0,0.25482625,0,0,13.157895,3,1.7631578,0
2,4,0,4,5,1,1,0,2,2,36,0,0,0.9756098,0.6666667,1,1,17,1,0.5,0
13,1,1,13,32,60,13,0,10,0.9791667,210,0,1,0,0.20833333,0,0,14.230769,5,1.3076923,0
4,5,0,2,13,0,0,0,4,0,58,1,0,0.9577465,0.625,1,1,13.25,1,0.75,0
2,1,0,11,26,0,1,0,1,0,173,0,1,0,0.6,0,0,84,5,2.5,0
